LG_ID,NAME,LGTYPE_ID,AUDIT_YEAR,REV_TOTAL,REV_TOTAL_TAX,REV_PROPERTY_TAX,REV_SO_TAX,REV_SALES_USE_TAX,REV_OCCUPATION_TAX,REV_FRANCHISE_TAX,REV_OTHER_TAX,REV_LODGING_TAX,REV_REAL_ESTATE_TRANSFER_TAX,REV_UNCLASS_TAX,REV_LICENSES,REV_CHARGES,REV_FINES,REV_TRANSFER_IN,REV_INTGOVT,REV_HUT,REV_CIGARETTE_TAX,REV_MOTOR_VEH_FEE,REV_CTF,REV_SOCIAL_SERVICE,ALL_OTHER_INTGOVT,REV_MISC,REV_INTEREST,EXP_TOTAL,EXP_TOTAL_OPERATING,EXP_GEN_GOVT,EXP_JUDICIAL,EXP_TOTAL_PUBLIC_SAFETY,EXP_POLICE,EXP_FIRE,EXP_OTHER_PUBLIC_SAFETY,EXP_TOTAL_PUBLIC_WORKS,EXP_STREET,EXP_TRASH,EXP_OTHER_PUBLIC_WORKS,EXP_HEALTH,EXP_RECREATION,EXP_SOCIAL_SERVICE,EXP_MISC,EXP_TRANSFER_OUT,EXP_CAPITAL_OUTLAY,EXP_DEBT_SERVICE_GEN,EXP_PRINCIPAL_GEN,EXP_INTEREST_GEN,GO_DEBT_GEN,REVENUE_DEBT_GEN,OTHER_DEBT_GEN,ASSETS,LIABILITIES,POPULATION,RETAIL_SALES,ST_SALES_TAX_PAID,SALES_TAX_RATE
03001,Arapahoe County,1,1976,19136200,8590500,8024200,566300,0,0,0,0,0,0,0,33900,1997500,0,252000,7499200,662900,174900,177000,0,3537100,2947300,763100,708966,16268700,15004200,3839900,953000,3141700,2757600,0,384100,1432800,1163500,177800,91500,886400,129400,4621000,0,380000,847200,37300,20000,17300,180000,0,0,0,0,228736,1578065,30872236,0
03001,Arapahoe County,1,1977,22198100,8559100,7944200,614900,0,0,0,0,0,0,0,77200,2742000,0,0,9919800,767200,191000,195500,0,4144500,4621600,900000,791479,23453100,19970500,5772700,1345100,4267500,3765900,0,501600,1915800,1485800,278300,151700,1016200,209600,5443600,0,672300,2779600,30700,20000,10700,1560000,0,0,0,0,240684,1763827,36168608,0
03001,Arapahoe County,1,1978,25556300,9401500,8515000,886500,0,0,0,0,0,0,0,56600,3336800,0,0,11530200,900200,206700,269200,0,4457800,5696300,1231200,1156726,25493700,23550100,8333100,1381700,4470800,3759100,0,711700,2131100,1913900,65000,152200,936900,268000,6028500,0,731800,1002900,208900,95000,113900,1450000,0,0,0,0,261140,2061966,44048032,0
03001,Arapahoe County,1,1979,27613700,10325700,9298300,1027400,0,0,0,0,0,0,0,46700,2950700,0,0,12464200,1018700,215000,274900,0,5035200,5920400,1826400,1670996,29401200,26721100,8965400,1820500,5583100,4733300,0,849800,2096400,1967800,300,128300,1053400,324600,6877700,0,860100,1633200,186800,115000,71800,1335000,0,0,0,0,278439,2445022,51181816,0
03001,Arapahoe County,1,1980,31864800,12172400,11086900,1085500,0,0,0,0,0,0,0,41100,3164900,0,0,14530900,1501100,227200,288500,0,6594800,5919300,1955500,1923004,32546900,30775200,5322600,2016300,7260300,6328200,0,932100,2218300,2065900,0,152400,1195900,390700,9220400,3150700,482800,1102900,186000,120000,66000,1215000,0,0,0,0,293621,2752004,49165432,0
03001,Arapahoe County,1,1981,41809400,19473800,17864500,1609300,0,0,0,0,0,0,0,34800,4327000,0,0,14585600,1275700,237400,310600,0,7764200,4997700,3388200,3356174,38866000,35409300,5976000,3182000,8931700,7744100,0,1187600,2831200,2663800,0,167400,1372600,694300,10675100,1746400,1292500,1979200,185000,125000,60000,1090000,0,912000,0,0,315543,3326031,58647424,0
03001,Arapahoe County,1,1982,45648304,22038800,20265900,1772900,0,0,0,0,0,0,0,98300,4669700,0,0,14823200,1323500,271600,339200,0,7758000,5130900,4018300,3770692,43134400,39130500,7518100,3761900,10345800,8997300,0,1348500,3331600,3095300,0,236300,1711200,737100,10523900,1200900,3185600,634600,183700,130000,53700,960000,0,0,0,0,334909,3689473,64128696,0
03001,Arapahoe County,1,1983,55453600,28293200,26052400,2240800,0,0,0,0,0,0,0,152600,6496200,0,0,17124700,1522900,300000,339800,318000,8255400,6388600,3386900,3130432,48657900,43982400,8690600,4471100,11554300,9862600,0,1691700,3468000,3232900,0,235100,1647700,861400,11902400,1386900,1307300,3185900,182300,135000,47300,825000,0,0,0,0,349463,4163071,81970896,0
03001,Arapahoe County,1,1984,67806096,35293400,32558800,2734600,0,0,0,0,0,0,0,148500,7673100,0,0,18990100,1944200,272400,365000,301200,8484100,7623200,5701000,5524789,64275900,49452100,13659900,4420600,12368600,10818300,0,1550300,3418300,3117300,0,301000,1611900,851600,12213300,907900,3701500,10941500,180800,140000,40800,685000,0,54125000,0,0,367287,4685336,93047184,0
03001,Arapahoe County,1,1985,83399699,43884741,40368676,3516065,0,0,0,0,0,0,0,402678,8483259,0,0,20627333,1763075,302297,414345,235498,9410246,8501872,10001688,9490257,90585772,55525561,14207065,5024758,13765828,12068921,0,1696907,4808279,4808279,0,0,1672752,0,14281911,1764968,2539164,18455085,14065962,10155000,3910962,540000,0,38680000,70028165,13308974,381244,5318152,90965472,0
03001,Arapahoe County,1,1986,89659294,50020292,46732065,3288227,0,0,0,0,0,0,0,1722858,9028217,0,0,21656348,2312886,651643,420381,225657,9850070,8195711,7231579,6956848,105195571,63743919,17523336,5256680,17093668,15428151,0,1665517,4795160,4795160,0,0,1719873,0,15314262,2040940,4188608,30466161,6796883,4195000,2601883,405000,0,35965000,61957782,15885119,387244,5378657,88023058,0
03001,Arapahoe County,1,1987,93836963,57176103,53457235,3718868,0,0,0,0,0,0,0,83966,8901856,0,0,20967600,2303928,510148,438147,251051,12809116,4655210,6707438,5883119,90143088,65429314,17221475,6396343,16100330,15301102,0,799228,4705167,4461131,244036,0,200882,0,18710118,2094999,3302089,14458994,6952691,4655000,2297691,265000,0,31550000,60172768,11091935,388687,4926405,83031373,0
03001,Arapahoe County,1,1988,95543252,57588235,54167108,3421127,0,0,0,0,0,0,0,72078,9044158,0,0,20972520,2515341,569943,384375,240500,11775324,5487037,7866261,7073690,97568267,74000000,18664851,7310011,17757175,16863360,0,893815,6930420,6858116,72304,0,213467,0,19949484,3174592,1753497,14561281,7253489,4885000,2368489,120000,8000000,26710000,65627955,13714337,386723,5255061,85766799,0
03001,Arapahoe County,1,1989,102359325,59251085,56026293,3224792,0,0,0,0,0,0,0,648876,9414283,0,0,24296066,2559356,384538,382652,201121,13627631,7140768,8749015,8189175,102712528,74801928,18218532,7655500,17885645,16985552,0,900093,5062051,5062051,0,0,278848,0,21549785,4151567,3952647,15672381,8285572,6065000,2220572,0,7055000,21710000,64746111,12655516,389502,5455547,88785974,0
03001,Arapahoe County,1,1990,100199144,52813610,49378075,3435535,0,0,0,0,0,0,0,419383,10085997,0,0,28772462,4681220,426121,385156,247878,15648686,7383401,8107692,6839013,111182170,82329477,18640232,7257292,20219642,19187983,0,1031659,5296898,5296898,0,0,280945,0,27194820,3439648,6184786,14514922,8152985,6290000,1862985,0,6055000,24230000,58948434,14225127,391511,6059118,94537961,0
03001,Arapahoe County,1,1991,104191246,54508455,51354431,3154024,0,0,0,0,0,0,0,1779319,8716663,0,0,30979909,4600099,421263,388845,348663,17899506,7321533,8206900,5330379,108919099,91352934,23221940,8064686,18907189,18384328,0,522861,7306804,7306804,0,0,279067,0,30556813,3016435,3071421,7270368,7224376,5250000,1974376,0,5315000,19720000,55841274,13523864,404145,6720086,99406136,0
03001,Arapahoe County,1,1992,107041839,57001971,53403766,3598205,0,0,0,0,0,0,0,700753,9462347,0,0,33472840,4731742,287266,412416,453731,19656951,7930734,6403928,3183597,111284694,96712130,25045417,7029482,19651293,19063401,0,587892,7653304,7653304,0,0,271834,307701,33841937,2911162,2445364,7258052,4869148,3475000,1394148,0,4525000,17035000,61871258,16201672,417623,7364328,109195560,0
03001,Arapahoe County,1,1993,115662670,57154639,53276849,3877790,0,0,0,0,0,0,0,914328,11213026,6585,0,39834399,5039804,442066,419315,421484,22667849,10843881,6539693,2558667,113656910,103139173,26688943,7424258,20955745,20365385,0,590360,8047143,8047143,0,0,289030,0,36516334,3217720,1856476,3854578,4806683,3625000,1181683,0,3705000,14230000,68397777,13947895,428151,8489489,122519118,0
03001,Arapahoe County,1,1994,125926858,58375576,53866841,4508735,0,0,0,0,0,0,0,2048581,10250753,105536,1962356,44399189,5197554,357458,436419,570471,24498190,13339097,8784867,5218774,119632710,104897173,25748307,7986634,21514538,20873729,0,640809,7100847,7100847,0,0,291280,0,38503030,3752537,2469661,7460658,4805218,3805000,1000218,0,2845000,11285000,71423740,13291082,436467,8993267,140015645,0
03001,Arapahoe County,1,1995,128051011,58101309,53136765,4964544,0,0,0,0,0,0,0,1632191,10651619,39886,0,47428008,5574272,396991,447778,755150,26471688,13782129,10197998,7069198,125210044,110070556,25319020,8470568,22900474,21781019,0,1119455,7736439,7736439,0,0,0,0,40532514,5111541,4064009,6168285,4907194,4163486,743708,0,1945000,9491570,75081350,13883794,443262,9567091,148784840,0
03001,Arapahoe County,1,1996,137127928,63353497,57823182,5530315,0,0,0,0,0,0,0,1889346,12062710,0,0,49106729,5910040,327333,459827,685401,28549493,13174635,10715646,6595878,138587670,118304187,27194527,9089961,25369198,24864586,0,504612,8379580,8379580,0,0,0,0,43764044,4506877,4738372,9227016,6318095,5746928,571167,0,1000000,7489642,79159621,11685720,452035,10532159,164579483,0
03001,Arapahoe County,1,1997,144204617,67595825,61388602,6207223,0,0,0,0,0,0,0,3776248,13818113,0,0,48107130,6250640,403788,488028,769901,26118742,14076031,10907301,7241376,138565224,122561178,29994879,9009316,27491019,26978314,0,512705,10594717,10594717,0,0,0,0,41403482,4067765,5553348,7682475,2768223,2340509,427714,0,0,6306963,86978628,12402592,464320,10611095,173982314,0
03001,Arapahoe County,1,1998,145408554,72754527,65901322,6853205,0,0,0,0,0,0,0,3062131,16824755,0,0,39164054,6900817,448006,515560,704070,15780652,14814949,13603087,8223955,138519530,121759299,35194694,10078946,28400657,27875924,0,524733,10437007,10437007,0,0,0,0,33500624,4147371,4970144,8915242,2874845,2254256,620589,0,0,8769848,96027577,14840441,478570,11328954,187499221,0
03001,Arapahoe County,1,1999,147548229,74398543,67074597,7323946,0,0,0,0,0,0,0,4165016,17890714,2069,1049446,40149961,7441015,335602,557228,784128,14729625,16302363,9892480,6097259,152669988,133123566,40221366,10103823,30778423,30090282,0,688141,13470857,13470857,0,0,0,0,33689212,4859885,3673823,12016832,3855767,2913143,942624,0,0,19882888,105609082,18679968,488367,12479515,214397867,0
03001,Arapahoe County,1,2000,172112520,79694721,71760143,7934578,0,0,0,0,0,0,0,7752846,18911412,0,1902252,46265441,7813874,374830,580809,727174,18607579,18161175,17585848,13597441,169334523,142524933,42305251,11683166,33460084,32751814,0,708270,13558541,13495212,63329,0,0,0,36474199,5043692,2635192,19362579,4811819,3769611,1042208,0,0,74744226,161788004,22641527,487967,14257827,234882793,0
03001,Arapahoe County,1,2001,185219432,84397488,75726733,8670755,0,0,0,0,0,0,0,11562334,17432723,314271,957867,55326040,7876716,294174,462816,612711,23526323,22553300,15228709,11448762,218853288,164023819,50407943,12070217,36212219,35386247,0,825972,12497877,12414206,83671,0,0,0,46006659,6828904,4210450,42368809,8250210,3527784,4722426,0,0,0,134847797,24934375,503846,14181135,226991175,0
03001,Arapahoe County,1,2002,208589661,98531168,90063946,8467222,0,0,0,0,0,0,0,8896719,20129918,1097684,0,72560180,6559783,0,0,379023,21411976,44209398,7373992,5254793,242156896,185918850,51534050,13190708,46368208,46368208,0,0,15214199,15214199,0,0,0,0,52618348,6993337,638000,43951920,11648126,3239219,8408907,0,0,89162011,129744804,25934139,513932,14410694772,208132046,0
03001,Arapahoe County,1,2003,216970257,104342037,95798725,8543312,0,0,0,0,0,0,0,8663526,22721608,797527,0,76047471,6525754,0,0,413365,24056637,45051715,4398088,2247129,217913645,191175419,53185049,9900252,48870575,48870575,0,0,14222775,14222775,0,0,0,261618,57456963,7278187,0,16384868,10353358,5020183,5333175,0,0,84531238,130553402,26142787,520501,14633059609,210272848,0
03001,Arapahoe County,1,2004,237414147,123573289,98779413,9619278,15174598,0,0,0,0,0,0,5557996,20787225,404202,0,78784478,6916353,0,250339,429154,23822072,47366560,8557296,3166440,222795158,202290070,56658732,10371758,50037843,50037843,0,0,15017991,15017991,0,0,0,6380626,55535874,8287246,8383133,10330582,1791373,1574738,216635,0,0,71791498,115700902,21484488,527752,14989996401,211313822,0.25
03001,Arapahoe County,1,2005,245493298,127538525,101194507,8456607,17877970,0,0,9441,0,0,0,4726957,20575746,471427,0,83838599,6061064,0,259568,441443,25453760,51622764,8342044,4554541,228763572,210970332,54332384,10721527,54081091,51119488,0,2961603,14706866,14706866,0,0,0,12466682,55476203,9185579,5960852,10217493,1614895,1439173,175722,0,0,80360528,158728135,34386137,534252,15893157407,214736405,0.25
03001,Arapahoe County,1,2006,258872545,131075068,104602822,8629565,17842681,0,0,0,0,0,0,5624169,22557123,480519,0,89282621,7213134,0,271671,635555,27248468,53913793,9853045,9082341,250983075,217458384,54467952,10569358,58243608,55562471,0,2681137,16250236,16250236,0,0,0,12715602,56802223,8409405,5947671,25327345,2249675,1688094,561581,0,0,77940291,188165009,45791725,542316,17255016086,215306973,0.25
03001,Arapahoe County,1,2007,269390990,137457479,109138821,9011820,19306838,0,0,0,0,0,0,4606388,26224095,519254,0,84103608,6915060,0,278641,552510,27056156,49301241,16480166,14359650,254331273,226101638,53791779,11534723,61049239,58171773,0,2877466,16417088,16417088,0,0,3685547,14887812,55335782,9399668,9853785,16306161,2069689,1571082,498607,0,0,75450838,209673247,47379079,542316,18462492788,225702101,0.25
03001,Arapahoe County,1,2008,264701269,141225369,114756190,8260028,18209151,0,0,0,0,0,0,5025610,20938092,637612,0,82820404,6519106,0,282445,534942,30619343,44864568,14054182,12791315,263581099,238473344,58609799,10551071,63706927,61759524,0,1947403,15483770,15483770,0,0,3806353,15746254,61606200,8962970,5541292,17426504,2139959,1531494,608465,0,0,75534343,210491557,49680434,562009,17492965803,220247091,0.25
03001,Arapahoe County,1,2009,273953851,144799853,120448107,7855486,16496260,0,0,0,0,0,0,5456215,19402841,623851,0,95319678,7961158,0,284444,503927,35602591,50967558,8351413,5669491,281243263,251621023,56657722,12721751,67210350,62900019,0,4310331,14704628,14704628,0,0,3881273,17619824,67481962,11343513,5955263,21482575,2184402,1454607,729795,0,0,70244736,208485876,51424578,571598,16061817122,204170839,0.25
04001,Archuleta County,1,1975,806300,220600,145300,30100,45200,0,0,0,0,0,0,600,25500,0,0,534700,289300,4500,6200,0,92100,142600,24900,20601,802100,617000,156000,10700,28300,22700,1400,4200,269300,269300,0,0,11700,11400,127600,2000,0,185100,0,0,0,0,0,0,0,0,3390,13212,238558,1
04001,Archuleta County,1,1976,893400,242800,156200,32700,53700,0,0,200,0,0,0,400,30000,0,0,590200,318500,4700,7100,0,92500,167400,30000,14688,932600,689600,178500,14400,44700,41400,2400,900,277200,277200,0,0,25000,25100,122800,1900,7800,235200,0,0,0,0,0,0,0,0,3439,16928,277674,1
04001,Archuleta County,1,1977,1185300,263100,160600,38600,63800,0,0,100,0,0,0,800,39300,0,0,848700,356900,4100,7800,0,119200,360700,33400,14368,1012500,718300,180700,12300,47200,43400,2800,1000,285900,285900,0,0,17300,25700,147100,2100,96100,198100,0,0,0,0,0,0,0,0,3604,19686,316856,1
04001,Archuleta County,1,1978,1406800,278300,166800,43000,67600,0,0,900,0,0,0,500,45600,0,0,1027600,390400,3700,9800,0,143000,480700,54800,25534,1413600,981500,245800,12300,66300,64600,1400,300,383200,379800,3400,0,17300,32900,194300,29400,33400,398700,0,0,0,0,0,0,0,0,3684,17605,344074,1
04001,Archuleta County,1,1979,1328200,308600,197200,0,91400,0,0,20000,0,0,0,1000,62200,0,0,901600,371600,0,9300,0,158200,362500,54800,0,1402600,1109200,336700,18900,132900,0,0,132900,312600,312600,0,0,27400,72000,208700,0,7200,286200,0,0,0,0,0,0,0,0,3857,20538,434756,1
04001,Archuleta County,1,1980,1586500,467600,332800,27700,102900,0,0,4200,0,0,0,1300,49100,0,0,989500,511600,4400,12000,0,199900,261600,79000,36226,1547400,1233800,302000,17600,98100,92200,3200,2700,505700,502300,3400,0,23900,39200,244800,2500,17900,295700,0,0,0,0,0,0,0,0,3664,42090,851870,1
04001,Archuleta County,1,1981,1860600,641100,463100,40300,132800,0,0,4900,0,0,0,10100,101500,0,0,1041000,423000,4900,13500,0,341600,258000,66900,36815,1713500,1618300,362400,19600,146100,94100,5600,46400,623500,620100,3400,0,37000,55100,371800,2800,12800,82400,0,0,0,0,0,0,0,0,4012,30905,538051,1
04001,Archuleta County,1,1982,1955700,711000,531800,33700,138300,0,0,7200,0,0,0,9100,108400,2900,0,1031700,450300,6500,15700,0,307900,251300,92600,50330,1797000,1731900,427000,0,162800,0,0,162800,700200,672500,0,27700,35700,38600,367600,0,0,65100,0,0,0,0,0,0,0,0,4196,37914,612020,1
04001,Archuleta County,1,1983,2222100,783300,576700,36700,157000,0,0,12900,0,0,0,33400,123900,3900,0,1189800,514800,6800,16400,0,317600,334200,87800,51572,2159000,1904600,505600,0,184000,0,0,184000,714500,651600,0,62900,35500,58500,406500,0,0,254400,0,0,0,0,0,0,0,0,4989,44025,763765,1
04001,Archuleta County,1,1984,3094342,1218842,882800,26300,300942,0,0,8800,0,0,0,83200,117700,4400,0,1464400,670200,5700,16900,19100,307800,444700,205800,37258,2436100,1943400,512800,25400,242200,146300,2300,93600,640500,639500,1000,0,45700,82900,390700,3200,33900,458800,0,0,0,0,0,0,0,0,4981,41209,778126,2
04001,Archuleta County,1,1985,3002193,1131825,769425,24441,330384,0,1086,6489,0,0,0,62597,145195,6247,0,1439276,605283,5818,17086,14146,264366,532577,217053,55226,2919317,2276118,571688,29060,304502,208205,1485,94812,811365,776170,35195,0,47023,70273,421030,21177,9700,633499,0,0,0,0,0,0,2183905,366237,5213,43612,762331,2
04001,Archuleta County,1,1986,3170675,1434808,1051724,44536,328645,0,0,9903,0,0,0,59405,149775,3424,0,1322140,731341,5270,18004,14306,323789,229430,201123,74268,2833622,2462624,631361,33156,325833,230608,2432,92793,881483,802133,74350,5000,59829,26900,480483,23579,11900,359098,0,0,0,0,0,0,3017561,616797,5335,41573,728885,2
04001,Archuleta County,1,1987,3675419,1462755,1067299,46300,336220,0,990,11946,0,0,0,39837,169228,2276,0,1804585,758221,7844,18293,17616,421422,581189,196738,57131,3375709,3019874,622582,35169,376865,258527,5491,112847,952303,872601,79702,0,72051,30532,515632,414740,18044,337791,0,0,0,0,0,0,3632648,749187,5265,43114,724710,2
04001,Archuleta County,1,1988,3770966,1494546,1046839,59018,333093,0,1184,54412,0,0,0,44958,163920,1723,0,1860077,801315,6817,18924,16483,498443,518095,205742,115780,3348942,3053321,745699,33117,427396,301824,2817,122755,904945,828838,76107,0,44933,259245,612079,25907,27847,267774,0,0,0,0,0,0,4524530,904934,5004,49095,987990,2
04001,Archuleta County,1,1989,4780698,2619940,1815700,62731,693039,0,1121,47349,0,0,0,29090,202784,4405,0,1556782,773314,6325,18589,13185,484451,260918,367697,269649,3422347,3030642,790428,35798,435855,310329,11176,114350,1021638,913585,108053,0,54384,59879,607001,25659,164527,227178,0,0,0,0,0,1895000,4811659,941612,5196,46875,790348,4
04001,Archuleta County,1,1990,5035496,2378617,1492509,41443,769519,0,1155,73991,0,0,0,38961,237987,6936,56881,1945556,733376,5443,0,16444,504378,685915,370558,297431,5427119,3551961,937045,43769,635373,498962,6031,130380,1025794,911122,114672,0,123654,111257,640473,34596,3459,1509417,362282,220000,142282,0,0,1844084,4832307,1352439,5345,47759,839042,4
04001,Archuleta County,1,1991,4857830,2437564,1458263,60088,843868,0,1458,73887,0,0,0,30600,264997,5686,0,1613050,663140,5121,19535,22737,554932,347585,505933,204557,5782422,4167842,1117300,53673,809172,632584,16372,160216,1146362,1048307,98055,0,188363,108734,649804,94434,0,1259622,354958,271850,83108,0,0,1572234,4181232,1653602,5518,53387,922940,4
04001,Archuleta County,1,1992,5681642,2919204,1813053,68211,931193,0,1737,105010,0,0,0,45125,269958,8221,0,2093612,689696,4920,23108,28339,583073,764476,345522,127197,5861804,4577651,1403020,60133,892724,718338,4000,170386,1094044,986512,107532,0,247035,95553,695965,89177,53400,894184,336569,290637,45932,0,0,1281597,6039741,2469923,5682,58309,1032860,4
04001,Archuleta County,1,1993,5438727,2924972,1703201,72576,1052584,0,1804,94807,0,0,0,61633,286397,6602,0,1953716,733111,5260,26167,26277,605472,557429,205407,68508,5001186,4317919,1210325,56680,875501,801580,15791,58130,1058735,915124,143611,0,102482,263482,699410,51304,0,333758,349509,309077,40432,0,0,972520,6721958,2110312,6156,67309,1243160,4
