1991.0,Jefferson,90265.0
1991.0,Kiowa,21847.5
1991.0,Kit Carson,47095.0
1991.0,La Plata,84910.0
1991.0,Lake,51337.49999999999
1991.0,Larimer,84067.5
1991.0,Las Animas,43839.99999999999
1991.0,Lincoln,43390.0
1991.0,Logan,45525.00000000001
1991.0,Mesa,64884.99999999999
1991.0,Mineral,51597.5
1991.0,Moffat,59595.00000000001
1991.0,Montezuma,57462.5
1991.0,Montrose,61330.0
1991.0,Morgan,53447.5
1991.0,Otero,37842.5
1991.0,Ouray,88897.5
1991.0,Park,78280.0
1991.0,Phillips,41717.5
1991.0,Pitkin,369050.0
1991.0,Prowers,39390.0
1991.0,Pueblo,50515.0
1991.0,Rio Blanco,61747.5
1991.0,Rio Grande,46160.0
1991.0,Routt,97330.0
1991.0,Saguache,36807.50000000001
1991.0,San Juan,52445.00000000001
1991.0,San Miguel,130057.5
1991.0,Sedgwick,30250.0
1991.0,Summit,125447.5
1991.0,Teller,84850.0
1991.0,Washington,37972.50000000001
1991.0,Weld,68022.50000000001
1991.0,Yuma,48540.0
1992.0,Adams,77097.5
1992.0,Alamosa,51652.49999999999
1992.0,Arapahoe,96945.00000000001
1992.0,Archuleta,84315.0
1992.0,Baca,32765.0
1992.0,Bent,28485.0
1992.0,Boulder,142300.0
1992.0,Broomfield,94772.50000000001
1992.0,Chaffee,69177.50000000001
1992.0,Cheyenne,38962.5
1992.0,Clear Creek,95690.00000000001
1992.0,Conejos,36157.5
1992.0,Costilla,35857.5
1992.0,Crowley,28192.5
1992.0,Custer,61047.5
1992.0,Delta,57735.0
1992.0,Denver,83574.99999999999
1992.0,Dolores,43102.5
1992.0,Douglas,125375.0
1992.0,Eagle,147920.0
1992.0,El Paso,86390.0
1992.0,Elbert,95937.5
1992.0,Fremont,62362.5
1992.0,Garfield,102280.0
1992.0,Gilpin,81207.5
1992.0,Grand,91520.0
1992.0,Gunnison,92210.00000000001
1992.0,Hinsdale,91367.49999999999
1992.0,Huerfano,37342.5
1992.0,Jackson,54177.5
1992.0,Jefferson,97980.0
1992.0,Kiowa,22867.5
1992.0,Kit Carson,49997.5
1992.0,La Plata,92735.00000000001
1992.0,Lake,56202.5
1992.0,Larimer,88782.5
1992.0,Las Animas,47782.5
1992.0,Lincoln,46400.0
1992.0,Logan,48922.50000000001
1992.0,Mesa,66907.5
